user_831,machine learning course,Safari,Windows,ad
user_4043,machine learning course,Edge,iOS,organic
user_840,buy shoes online,Opera,Android,social
user_2430,news today,Opera,Windows,social
user_4625,weather tomorrow,Edge,MacOS,email
user_239,weather tomorrow,Chrome,iOS,ad
user_417,news today,Safari,Android,ad
user_2677,machine learning course,Firefox,Windows,ad
user_2903,weather tomorrow,Firefox,MacOS,ad
user_2109,how to train a dog,Safari,iOS,direct
user_2296,buy shoes online,Chrome,Linux,ad
user_872,best pizza near me,Safari,iOS,direct
user_294,buy shoes online,Safari,Android,social
user_2467,hadoop vs spark,Safari,MacOS,social
user_4326,buy shoes online,Safari,iOS,organic
user_226,best pizza near me,Firefox,iOS,organic
user_3926,python mapreduce tutorial,Edge,Android,social
user_4586,data science jobs,Edge,iOS,email
user_2472,data science jobs,Chrome,Linux,ad
user_4792,hadoop vs spark,Firefox,Android,social
user_3678,flights to new york,Opera,MacOS,social
user_2253,buy shoes online,Opera,Linux,organic
user_2156,weather tomorrow,Edge,MacOS,organic
user_1157,flights to new york,Safari,iOS,ad
user_3215,data science jobs,Firefox,Windows,email
user_3591,weather tomorrow,Chrome,iOS,organic
user_3548,flights to new york,Chrome,MacOS,social
user_4920,flights to new york,Safari,Windows,ad
user_4952,buy shoes online,Firefox,Windows,ad
user_3597,data science jobs,Edge,Android,ad
user_3091,news today,Firefox,Linux,ad
user_784,best pizza near me,Safari,MacOS,social
user_3428,flights to new york,Safari,iOS,organic
user_4636,hadoop vs spark,Edge,Linux,social
user_3982,data science jobs,Firefox,Windows,ad
user_4154,python mapreduce tutorial,Chrome,Android,email
user_4212,machine learning course,Edge,Android,direct
user_3690,data science jobs,Chrome,MacOS,social
user_2087,flights to new york,Safari,iOS,organic
user_1285,data science jobs,Opera,MacOS,organic
user_1945,data science jobs,Edge,Windows,organic
user_1852,data science jobs,Chrome,iOS,direct
user_1249,news today,Opera,Linux,direct
user_1895,data science jobs,Opera,Linux,organic
user_1188,hadoop vs spark,Edge,Windows,social
user_2026,how to train a dog,Opera,MacOS,organic
user_964,python mapreduce tutorial,Firefox,Windows,organic
user_411,news today,Opera,MacOS,ad
user_877,data science jobs,Firefox,iOS,direct
user_3661,python mapreduce tutorial,Opera,iOS,organic
user_3531,how to train a dog,Opera,iOS,organic
user_4200,weather tomorrow,Firefox,Windows,email
user_4425,weather tomorrow,Opera,MacOS,email
user_4086,python mapreduce tutorial,Opera,Android,organic
user_3544,machine learning course,Edge,iOS,email
user_4162,flights to new york,Edge,Windows,social
user_2484,machine learning course,Firefox,Linux,ad
user_3653,machine learning course,Safari,Windows,direct
user_64,weather tomorrow,Opera,MacOS,ad
user_2762,best pizza near me,Chrome,Linux,organic
user_3807,data science jobs,Edge,iOS,social
user_1305,hadoop vs spark,Edge,MacOS,social
user_4840,best pizza near me,Edge,Windows,direct
user_3873,news today,Safari,MacOS,social
user_4214,weather tomorrow,Safari,Windows,email
user_864,data science jobs,Chrome,Linux,direct
user_4696,news today,Safari,MacOS,organic
user_673,machine learning course,Edge,Windows,social
user_4793,flights to new york,Edge,MacOS,email
user_1506,data science jobs,Safari,iOS,email
user_4582,data science jobs,Firefox,iOS,direct
user_228,best pizza near me,Opera,iOS,organic
user_3394,buy shoes online,Edge,Android,ad
user_2311,hadoop vs spark,Edge,Android,email
user_4699,hadoop vs spark,Chrome,Android,direct
user_380,hadoop vs spark,Opera,Android,social
user_3199,best pizza near me,Safari,MacOS,email
user_3170,machine learning course,Opera,iOS,email
user_3492,data science jobs,Edge,Linux,ad
user_4407,news today,Firefox,MacOS,organic
user_2171,buy shoes online,Chrome,Windows,direct
user_2702,best pizza near me,Chrome,iOS,social
user_4324,how to train a dog,Firefox,Linux,social
user_2618,news today,Safari,Windows,direct
user_4533,weather tomorrow,Chrome,MacOS,direct
user_100,python mapreduce tutorial,Edge,Android,social
user_4295,news today,Opera,iOS,email
user_1270,data science jobs,Opera,Linux,ad
user_3494,news today,Safari,MacOS,direct
user_4545,machine learning course,Safari,Android,organic
user_1116,python mapreduce tutorial,Chrome,Android,ad
user_4100,buy shoes online,Chrome,Android,organic
user_4254,hadoop vs spark,Opera,Android,direct
user_4838,hadoop vs spark,Edge,MacOS,ad
user_3476,buy shoes online,Safari,Android,ad
user_495,best pizza near me,Chrome,Windows,direct
user_3787,python mapreduce tutorial,Chrome,iOS,ad
user_4192,best pizza near me,Chrome,Windows,direct
user_557,flights to new york,Chrome,Windows,social
user_873,weather tomorrow,Firefox,Windows,direct
user_2923,hadoop vs spark,Firefox,Android,email
user_3470,python mapreduce tutorial,Safari,Linux,email
user_3975,python mapreduce tutorial,Firefox,Windows,ad
user_538,hadoop vs spark,Edge,Windows,social
user_513,how to train a dog,Opera,MacOS,email
user_1303,how to train a dog,Chrome,iOS,email
user_2857,weather tomorrow,Edge,MacOS,organic
user_447,weather tomorrow,Safari,MacOS,ad
user_3306,news today,Edge,Linux,email
user_546,news today,Safari,Android,ad
user_2150,flights to new york,Edge,MacOS,direct
user_1415,news today,Firefox,MacOS,social
user_3134,weather tomorrow,Opera,Windows,ad
user_1421,python mapreduce tutorial,Safari,MacOS,email
user_4063,news today,Safari,Android,organic
user_4411,hadoop vs spark,Opera,Windows,direct
user_213,machine learning course,Safari,Windows,organic
user_2314,flights to new york,Opera,MacOS,direct
user_1633,best pizza near me,Opera,Android,social
user_4854,data science jobs,Firefox,iOS,direct
user_932,buy shoes online,Firefox,MacOS,organic
user_2397,python mapreduce tutorial,Safari,MacOS,ad
user_687,python mapreduce tutorial,Chrome,iOS,organic
user_331,how to train a dog,Chrome,Android,organic
user_1045,flights to new york,Safari,Windows,direct
user_1363,weather tomorrow,Chrome,Windows,social
user_3015,flights to new york,Safari,Linux,organic
user_1906,best pizza near me,Chrome,MacOS,social
user_1572,best pizza near me,Firefox,Windows,organic
user_3809,flights to new york,Chrome,iOS,ad
user_2362,machine learning course,Edge,MacOS,email
user_4869,data science jobs,Opera,Android,email
user_2568,how to train a dog,Opera,Windows,email
user_3777,python mapreduce tutorial,Chrome,Windows,ad
user_1832,best pizza near me,Safari,Windows,direct
user_4341,data science jobs,Safari,Android,organic
user_4729,machine learning course,Edge,iOS,organic
user_4435,best pizza near me,Chrome,Linux,direct
user_200,hadoop vs spark,Chrome,Windows,direct
user_3084,how to train a dog,Safari,MacOS,ad
user_3385,news today,Safari,Linux,social
user_3168,flights to new york,Chrome,Android,direct
user_2905,how to train a dog,Chrome,iOS,organic
user_4076,weather tomorrow,Chrome,MacOS,social
user_335,flights to new york,Firefox,Linux,ad
user_4348,how to train a dog,Opera,iOS,direct
user_3559,how to train a dog,Safari,Linux,ad
user_2928,data science jobs,Chrome,Windows,social
user_1971,flights to new york,Edge,Windows,direct
user_2225,python mapreduce tutorial,Edge,MacOS,email
user_3347,hadoop vs spark,Chrome,iOS,ad
user_1054,best pizza near me,Edge,Linux,ad
user_3983,how to train a dog,Edge,MacOS,social
user_494,hadoop vs spark,Opera,iOS,social
user_1771,flights to new york,Chrome,iOS,direct
user_4720,how to train a dog,Chrome,iOS,direct
user_2373,news today,Firefox,Linux,ad
user_1348,flights to new york,Firefox,MacOS,email
user_2285,buy shoes online,Safari,Linux,direct
user_4007,machine learning course,Firefox,Android,organic
user_662,buy shoes online,Opera,Windows,organic
user_1819,weather tomorrow,Safari,Windows,social
user_3989,buy shoes online,Opera,Android,organic
user_4049,how to train a dog,Opera,Windows,social
user_1414,data science jobs,Firefox,Linux,ad
user_2467,how to train a dog,Opera,MacOS,organic
user_3332,weather tomorrow,Edge,Android,organic
user_3212,best pizza near me,Chrome,Linux,social
user_4963,data science jobs,Edge,iOS,social
user_2092,flights to new york,Chrome,MacOS,email
user_3577,best pizza near me,Chrome,MacOS,direct
user_1476,weather tomorrow,Safari,Linux,ad
user_2897,machine learning course,Safari,Android,email
user_4071,weather tomorrow,Edge,MacOS,direct
user_403,machine learning course,Firefox,Linux,email
user_4491,news today,Opera,iOS,direct
user_3730,weather tomorrow,Chrome,Android,direct
user_1870,hadoop vs spark,Firefox,MacOS,ad
user_2396,python mapreduce tutorial,Chrome,Android,direct
user_863,machine learning course,Safari,Linux,social
user_630,how to train a dog,Safari,Android,organic
user_10,news today,Chrome,MacOS,ad
user_604,best pizza near me,Chrome,Linux,organic
user_3539,flights to new york,Opera,Android,organic
user_4454,machine learning course,Safari,Linux,ad
user_3409,how to train a dog,Safari,Windows,direct
user_340,weather tomorrow,Safari,iOS,social
user_4273,machine learning course,Safari,Windows,organic
user_4204,hadoop vs spark,Chrome,Windows,direct
user_785,weather tomorrow,Opera,Windows,direct
user_743,best pizza near me,Safari,Android,direct
user_435,machine learning course,Opera,iOS,social
user_1917,machine learning course,Firefox,iOS,ad
user_3401,flights to new york,Firefox,Android,direct
user_3344,buy shoes online,Opera,Android,organic
user_2159,python mapreduce tutorial,Edge,Windows,organic
user_2939,python mapreduce tutorial,Opera,iOS,email
user_2538,machine learning course,Edge,MacOS,organic
user_2023,data science jobs,Safari,Windows,social
user_19,news today,Firefox,MacOS,email
user_4248,hadoop vs spark,Safari,Linux,organic
user_3329,flights to new york,Safari,Windows,social
user_3952,best pizza near me,Edge,Linux,organic
user_2684,machine learning course,Edge,Android,social
user_1888,python mapreduce tutorial,Safari,Android,email
user_2899,how to train a dog,Firefox,Android,email
user_3134,flights to new york,Opera,Android,email
user_668,how to train a dog,Safari,Android,social
user_1385,flights to new york,Safari,MacOS,organic
user_3760,how to train a dog,Chrome,MacOS,direct
user_3214,flights to new york,Chrome,Android,social
user_1630,news today,Chrome,Android,direct
user_4607,python mapreduce tutorial,Chrome,MacOS,direct
user_3430,python mapreduce tutorial,Firefox,Android,organic
user_399,hadoop vs spark,Firefox,MacOS,social
user_2768,hadoop vs spark,Safari,Android,direct
user_2537,hadoop vs spark,Edge,Windows,email
user_481,weather tomorrow,Chrome,Windows,ad
user_2847,how to train a dog,Opera,iOS,social
user_944,flights to new york,Chrome,Linux,organic
user_4462,flights to new york,Chrome,iOS,social
user_150,best pizza near me,Safari,Linux,email
user_3743,hadoop vs spark,Firefox,Windows,organic
user_4954,how to train a dog,Opera,iOS,social
user_4230,best pizza near me,Chrome,Windows,direct
user_218,weather tomorrow,Chrome,iOS,ad
user_4112,buy shoes online,Chrome,Windows,social
user_2225,machine learning course,Firefox,Windows,ad
user_4937,machine learning course,Safari,MacOS,social
user_1580,hadoop vs spark,Safari,iOS,social
user_3866,machine learning course,Safari,Windows,email
user_3382,machine learning course,Opera,Windows,email
user_3927,news today,Edge,MacOS,social
user_2239,python mapreduce tutorial,Firefox,Linux,direct
user_1,data science jobs,Opera,Linux,direct
user_3152,how to train a dog,Chrome,MacOS,direct
user_2341,how to train a dog,Firefox,Linux,organic
user_1827,news today,Safari,Linux,direct
user_4021,machine learning course,Edge,Android,social
user_1742,data science jobs,Edge,Android,social
user_1887,how to train a dog,Firefox,iOS,organic
user_1916,how to train a dog,Firefox,MacOS,ad
user_380,data science jobs,Safari,Linux,email
user_550,buy shoes online,Edge,Linux,direct
user_4358,python mapreduce tutorial,Firefox,MacOS,direct
user_4849,machine learning course,Edge,iOS,social
user_3211,how to train a dog,Chrome,MacOS,ad
user_1196,flights to new york,Firefox,MacOS,direct
user_4905,machine learning course,Edge,Windows,organic
user_2878,buy shoes online,Firefox,MacOS,email
user_4482,hadoop vs spark,Safari,Linux,organic
user_2373,weather tomorrow,Edge,MacOS,ad
user_2307,flights to new york,Chrome,Linux,organic
user_2429,hadoop vs spark,Opera,Android,ad
user_1300,best pizza near me,Opera,Android,organic
user_2306,machine learning course,Firefox,MacOS,email
user_4993,machine learning course,Firefox,Windows,direct
user_3830,data science jobs,Edge,iOS,ad
user_3080,hadoop vs spark,Opera,MacOS,ad
user_2111,data science jobs,Edge,Linux,direct
user_1686,best pizza near me,Opera,Linux,organic
user_59,python mapreduce tutorial,Edge,Windows,organic
user_2789,best pizza near me,Firefox,Linux,ad
user_1152,data science jobs,Chrome,Linux,social
user_3687,weather tomorrow,Firefox,Windows,organic
user_3026,machine learning course,Chrome,Linux,direct
user_3879,best pizza near me,Firefox,Linux,ad
user_4790,best pizza near me,Safari,Android,email
user_3030,how to train a dog,Firefox,Windows,social
user_2944,news today,Opera,Android,direct
user_1464,buy shoes online,Safari,MacOS,social
user_3051,best pizza near me,Edge,Android,social
user_43,machine learning course,Firefox,iOS,direct
user_1048,buy shoes online,Edge,MacOS,social
user_1377,best pizza near me,Opera,Android,ad
user_802,news today,Opera,Android,email
user_3595,weather tomorrow,Safari,Linux,direct
user_4843,hadoop vs spark,Firefox,MacOS,direct
user_2756,weather tomorrow,Chrome,MacOS,direct
user_2744,news today,Opera,Windows,ad
user_3530,hadoop vs spark,Chrome,Android,email
user_4851,best pizza near me,Chrome,Linux,social
user_2349,python mapreduce tutorial,Firefox,Windows,organic
user_1255,buy shoes online,Edge,Android,organic
user_3628,how to train a dog,Edge,MacOS,ad
user_131,best pizza near me,Firefox,MacOS,ad
user_177,weather tomorrow,Opera,Linux,ad
user_1913,hadoop vs spark,Edge,iOS,ad
user_2654,how to train a dog,Safari,Linux,social
user_3228,how to train a dog,Edge,Linux,social
user_654,python mapreduce tutorial,Chrome,Windows,email
user_886,machine learning course,Chrome,iOS,email
user_2758,how to train a dog,Chrome,Windows,direct
user_112,weather tomorrow,Safari,Linux,direct
user_4606,data science jobs,Safari,Linux,organic
user_4390,news today,Safari,Windows,direct
user_2228,best pizza near me,Edge,MacOS,organic
user_1106,weather tomorrow,Safari,MacOS,organic
user_4864,flights to new york,Firefox,Windows,organic
user_1609,hadoop vs spark,Opera,Android,social
user_2662,flights to new york,Firefox,iOS,social
user_2982,python mapreduce tutorial,Edge,MacOS,social
user_2336,python mapreduce tutorial,Chrome,Android,social
user_717,python mapreduce tutorial,Safari,Windows,organic
user_3067,weather tomorrow,Firefox,MacOS,direct
user_1415,best pizza near me,Chrome,MacOS,ad
user_3165,hadoop vs spark,Edge,MacOS,ad
user_4788,how to train a dog,Chrome,iOS,organic
user_1529,best pizza near me,Opera,MacOS,social
user_4326,weather tomorrow,Opera,Linux,direct
user_2019,how to train a dog,Safari,Android,social
user_4459,python mapreduce tutorial,Edge,Linux,email
user_2336,hadoop vs spark,Chrome,Android,direct
user_4458,how to train a dog,Firefox,Linux,organic
user_1095,weather tomorrow,Firefox,Windows,email
user_4709,buy shoes online,Edge,Linux,social
user_2413,machine learning course,Firefox,Windows,email
user_2563,hadoop vs spark,Chrome,Windows,social
user_4775,news today,Firefox,iOS,email
user_4396,best pizza near me,Opera,Linux,direct
user_446,hadoop vs spark,Edge,Linux,ad
user_2021,machine learning course,Opera,MacOS,social
user_3930,data science jobs,Edge,Windows,ad
user_2022,python mapreduce tutorial,Edge,Linux,email
user_2625,flights to new york,Opera,Linux,social
user_4710,best pizza near me,Opera,iOS,organic
user_3638,python mapreduce tutorial,Opera,iOS,organic
user_1673,hadoop vs spark,Firefox,MacOS,organic
user_4304,python mapreduce tutorial,Chrome,Android,social
user_1778,flights to new york,Edge,MacOS,direct
user_513,flights to new york,Safari,Android,email
user_1029,best pizza near me,Chrome,Android,ad
user_212,how to train a dog,Edge,Linux,email
user_453,buy shoes online,Firefox,MacOS,email
user_389,news today,Safari,Android,organic
user_4128,best pizza near me,Firefox,Linux,organic
user_2883,best pizza near me,Edge,MacOS,ad
user_2021,buy shoes online,Opera,Android,email
user_921,hadoop vs spark,Edge,Windows,direct
user_248,best pizza near me,Edge,Android,ad
user_4508,best pizza near me,Firefox,Windows,direct
user_3592,news today,Safari,iOS,email
user_4168,data science jobs,Opera,Windows,social
user_1904,buy shoes online,Edge,Android,email
user_3393,weather tomorrow,Safari,Linux,organic
user_2104,machine learning course,Edge,iOS,email
user_114,buy shoes online,Edge,Android,organic
user_1802,python mapreduce tutorial,Opera,Windows,social
user_3295,how to train a dog,Firefox,MacOS,social
user_4574,best pizza near me,Edge,Windows,email
user_3278,news today,Edge,Windows,social
user_1014,python mapreduce tutorial,Edge,Linux,email
user_3413,how to train a dog,Firefox,Windows,social
user_4478,python mapreduce tutorial,Firefox,iOS,social
user_67,hadoop vs spark,Opera,iOS,ad
user_3126,news today,Chrome,Linux,direct
user_4662,news today,Firefox,Windows,ad
user_1377,data science jobs,Safari,Linux,organic
user_1767,machine learning course,Chrome,iOS,email
user_2074,python mapreduce tutorial,Safari,Windows,direct
user_4799,python mapreduce tutorial,Safari,iOS,email
user_1498,hadoop vs spark,Edge,Linux,direct
user_988,flights to new york,Chrome,Windows,organic
user_1194,news today,Safari,Windows,email
user_1110,news today,Edge,Linux,social
user_3199,data science jobs,Safari,Linux,direct
user_1829,machine learning course,Safari,Windows,email
user_1296,data science jobs,Opera,MacOS,direct
user_1682,data science jobs,Opera,MacOS,social
user_3254,data science jobs,Firefox,MacOS,email
user_2875,machine learning course,Safari,iOS,organic
user_3104,weather tomorrow,Opera,Linux,organic
user_506,hadoop vs spark,Chrome,iOS,organic
user_2453,python mapreduce tutorial,Opera,Windows,organic
user_3516,best pizza near me,Safari,iOS,social
user_74,best pizza near me,Chrome,Linux,social
user_2728,machine learning course,Chrome,Linux,ad
user_2133,weather tomorrow,Edge,Android,organic
user_3119,machine learning course,Chrome,Android,direct
user_4102,flights to new york,Opera,iOS,email
user_4293,hadoop vs spark,Chrome,Android,ad
user_2903,news today,Safari,MacOS,email
user_47,hadoop vs spark,Edge,MacOS,organic
user_2650,buy shoes online,Safari,Windows,email
user_484,how to train a dog,Firefox,MacOS,organic
user_388,weather tomorrow,Firefox,Windows,direct
user_851,how to train a dog,Opera,MacOS,email
user_262,machine learning course,Safari,iOS,direct
user_1774,machine learning course,Safari,Android,direct
user_4374,hadoop vs spark,Firefox,iOS,social
user_2329,buy shoes online,Opera,MacOS,direct
user_1864,buy shoes online,Safari,Linux,direct
user_3291,weather tomorrow,Safari,iOS,organic
user_1896,hadoop vs spark,Opera,Android,social
user_4939,weather tomorrow,Chrome,Android,direct
user_4475,python mapreduce tutorial,Opera,Linux,organic
user_4754,data science jobs,Firefox,iOS,organic
user_1316,data science jobs,Chrome,MacOS,organic
user_1213,data science jobs,Chrome,Linux,ad
user_3983,hadoop vs spark,Edge,MacOS,direct
user_2486,flights to new york,Safari,iOS,organic
user_1301,python mapreduce tutorial,Chrome,Linux,email
user_2387,best pizza near me,Edge,Android,email
user_2674,machine learning course,Chrome,Android,ad
user_4377,data science jobs,Safari,Android,organic
user_1135,python mapreduce tutorial,Firefox,Windows,email
user_2672,how to train a dog,Chrome,Linux,social
user_4380,news today,Opera,Android,ad
user_998,machine learning course,Opera,MacOS,social
user_1180,news today,Firefox,Android,email
user_2559,python mapreduce tutorial,Chrome,MacOS,direct
user_3574,buy shoes online,Firefox,Android,direct
user_2731,news today,Firefox,iOS,email
user_2763,buy shoes online,Edge,Android,email
user_3980,data science jobs,Chrome,Windows,social
user_692,python mapreduce tutorial,Opera,MacOS,ad
user_555,news today,Opera,MacOS,ad
user_2633,flights to new york,Safari,MacOS,direct
user_398,best pizza near me,Edge,MacOS,social
user_1687,flights to new york,Edge,iOS,social
user_3647,buy shoes online,Opera,Windows,social
user_4594,best pizza near me,Opera,Android,social
user_555,how to train a dog,Chrome,MacOS,social
user_4743,flights to new york,Opera,iOS,organic
user_1031,hadoop vs spark,Chrome,Android,organic
user_2427,how to train a dog,Chrome,Linux,social
user_1831,flights to new york,Firefox,iOS,social
user_3652,hadoop vs spark,Safari,iOS,email
user_4599,how to train a dog,Opera,iOS,direct
user_3458,weather tomorrow,Edge,iOS,ad
user_387,python mapreduce tutorial,Edge,MacOS,social
user_596,data science jobs,Edge,Linux,ad
user_1512,python mapreduce tutorial,Safari,iOS,social
user_4440,python mapreduce tutorial,Firefox,MacOS,email
user_3649,best pizza near me,Edge,iOS,ad
user_264,weather tomorrow,Safari,iOS,social
user_1862,how to train a dog,Opera,Windows,email
user_4808,buy shoes online,Edge,Windows,social
user_1294,python mapreduce tutorial,Edge,Android,email
user_2499,machine learning course,Firefox,Windows,social
user_3939,machine learning course,Safari,Android,email
user_3111,hadoop vs spark,Chrome,iOS,email
user_4828,hadoop vs spark,Firefox,Linux,organic
user_1706,data science jobs,Opera,Linux,direct
user_2096,data science jobs,Edge,MacOS,email
user_1654,buy shoes online,Opera,Linux,ad
user_2448,buy shoes online,Chrome,iOS,direct
user_1306,best pizza near me,Safari,Android,organic
user_4495,how to train a dog,Safari,Windows,organic
user_1846,flights to new york,Safari,MacOS,email
user_30,buy shoes online,Firefox,Linux,ad
user_147,how to train a dog,Chrome,iOS,direct
user_4279,how to train a dog,Chrome,iOS,direct
user_1356,news today,Opera,Linux,direct
user_1793,how to train a dog,Chrome,iOS,email
user_3493,machine learning course,Opera,Windows,social
user_4428,how to train a dog,Edge,MacOS,email
user_1339,python mapreduce tutorial,Firefox,Windows,social
user_3742,news today,Firefox,iOS,social
user_936,machine learning course,Opera,Linux,direct
user_2123,buy shoes online,Opera,MacOS,email
user_3725,machine learning course,Edge,Android,social
user_4575,data science jobs,Opera,Windows,social
user_4843,flights to new york,Edge,iOS,organic
user_3362,hadoop vs spark,Firefox,Windows,ad
user_1528,flights to new york,Opera,MacOS,email
user_3572,machine learning course,Safari,Linux,ad
user_4424,news today,Chrome,iOS,ad
user_2768,machine learning course,Safari,Linux,organic
user_1583,best pizza near me,Safari,Linux,email
user_3062,hadoop vs spark,Firefox,Android,ad
user_882,how to train a dog,Edge,MacOS,social
user_1754,news today,Edge,Linux,social
user_4541,how to train a dog,Opera,Android,organic
user_1102,weather tomorrow,Chrome,Linux,ad
user_1028,python mapreduce tutorial,Chrome,iOS,ad
user_1103,best pizza near me,Edge,Windows,organic
user_758,data science jobs,Edge,iOS,email
user_2755,machine learning course,Safari,Linux,social
user_3175,hadoop vs spark,Firefox,Android,email
user_4467,best pizza near me,Chrome,MacOS,organic
user_2133,news today,Chrome,Android,direct
user_3314,python mapreduce tutorial,Opera,Android,social
user_3859,hadoop vs spark,Firefox,Android,direct
user_2986,hadoop vs spark,Edge,MacOS,organic
user_126,best pizza near me,Chrome,Windows,ad
user_851,hadoop vs spark,Safari,MacOS,direct
user_3549,buy shoes online,Safari,Android,organic
user_805,data science jobs,Chrome,iOS,direct
user_1444,flights to new york,Firefox,Linux,email
user_785,machine learning course,Safari,iOS,ad
user_1440,buy shoes online,Chrome,Windows,organic
user_3280,news today,Chrome,Linux,direct
user_75,news today,Opera,Windows,social
user_4524,best pizza near me,Firefox,MacOS,direct
user_2337,python mapreduce tutorial,Safari,MacOS,social
user_3111,news today,Edge,iOS,social
user_4769,machine learning course,Firefox,Windows,email
user_3026,machine learning course,Edge,Windows,social
user_2139,flights to new york,Opera,Android,direct
user_3306,how to train a dog,Edge,Android,direct
user_3305,weather tomorrow,Firefox,MacOS,ad
user_1528,hadoop vs spark,Opera,Windows,direct
user_3464,flights to new york,Chrome,Windows,email
user_4539,machine learning course,Safari,Linux,ad
user_1292,data science jobs,Chrome,Windows,direct
user_3371,news today,Firefox,iOS,direct
user_2498,weather tomorrow,Firefox,iOS,direct
user_2259,how to train a dog,Opera,Linux,email
user_896,flights to new york,Chrome,MacOS,direct
user_3267,hadoop vs spark,Edge,Android,social
user_733,buy shoes online,Chrome,Windows,organic
user_4804,best pizza near me,Firefox,MacOS,email
user_118,hadoop vs spark,Chrome,Android,direct
user_4375,flights to new york,Firefox,iOS,organic
user_858,how to train a dog,Chrome,iOS,organic
user_2902,data science jobs,Safari,Windows,social
user_1618,buy shoes online,Firefox,Windows,social
user_867,weather tomorrow,Chrome,iOS,social
user_786,news today,Chrome,Linux,social
user_4025,buy shoes online,Edge,MacOS,organic
user_3404,best pizza near me,Safari,Linux,social
user_3981,how to train a dog,Opera,Linux,social
user_1907,flights to new york,Chrome,Linux,direct
user_4810,weather tomorrow,Safari,Android,social
user_620,data science jobs,Edge,Linux,social
user_3170,flights to new york,Safari,Linux,ad
user_1509,flights to new york,Safari,Android,social
user_2910,python mapreduce tutorial,Edge,Linux,ad
user_4889,machine learning course,Edge,Android,ad
user_18,news today,Chrome,Android,organic
user_398,hadoop vs spark,Opera,MacOS,direct
user_2441,weather tomorrow,Opera,Linux,ad
user_1986,buy shoes online,Firefox,MacOS,ad
user_2592,how to train a dog,Opera,Android,ad
user_4979,machine learning course,Safari,Linux,social
user_3631,machine learning course,Opera,MacOS,organic
user_804,machine learning course,Firefox,Windows,social
user_1778,buy shoes online,Safari,iOS,direct
user_3060,best pizza near me,Firefox,MacOS,social
user_2973,python mapreduce tutorial,Opera,Android,ad
user_4402,news today,Edge,Windows,direct
user_3897,flights to new york,Opera,Windows,ad
user_4373,hadoop vs spark,Safari,Android,ad
user_3383,how to train a dog,Edge,Windows,email
user_1156,data science jobs,Edge,Linux,social
user_421,hadoop vs spark,Safari,Windows,email
user_4951,data science jobs,Edge,iOS,direct
user_3589,best pizza near me,Opera,iOS,social
user_1351,hadoop vs spark,Chrome,iOS,organic
user_1541,buy shoes online,Firefox,MacOS,email
user_3405,buy shoes online,Chrome,Windows,social
user_1205,hadoop vs spark,Safari,Android,social
user_561,buy shoes online,Safari,MacOS,organic
user_4381,machine learning course,Safari,Android,social
user_2075,hadoop vs spark,Firefox,MacOS,direct
user_1053,best pizza near me,Firefox,iOS,organic
user_675,weather tomorrow,Safari,Android,direct
user_2949,machine learning course,Firefox,Linux,organic
user_3370,how to train a dog,Chrome,Windows,social
user_82,machine learning course,Opera,MacOS,direct
user_1593,machine learning course,Firefox,Linux,direct
user_461,python mapreduce tutorial,Firefox,Windows,email
user_2919,weather tomorrow,Opera,Windows,direct
user_4427,machine learning course,Firefox,Linux,ad
user_2544,python mapreduce tutorial,Firefox,Windows,direct
user_672,machine learning course,Opera,Windows,email
user_290,weather tomorrow,Chrome,iOS,ad
user_3859,data science jobs,Opera,Windows,ad
user_3854,buy shoes online,Chrome,Android,social
user_4355,machine learning course,Chrome,Windows,social
user_1556,machine learning course,Safari,Linux,email
user_3400,news today,Opera,Linux,social
user_4507,flights to new york,Safari,MacOS,organic
user_4236,buy shoes online,Firefox,iOS,ad
user_833,how to train a dog,Edge,Linux,social
user_2678,flights to new york,Opera,Android,organic
user_1252,python mapreduce tutorial,Opera,Linux,organic
user_3713,news today,Safari,MacOS,direct
user_3428,buy shoes online,Edge,MacOS,ad
user_865,flights to new york,Chrome,Android,social
user_4447,python mapreduce tutorial,Firefox,MacOS,email
user_4767,how to train a dog,Firefox,iOS,social
user_4627,flights to new york,Firefox,MacOS,social
user_1696,buy shoes online,Safari,Windows,direct
user_3565,how to train a dog,Chrome,Windows,social
user_1800,data science jobs,Chrome,iOS,social
user_738,buy shoes online,Edge,Windows,email
user_1047,buy shoes online,Edge,Android,email
user_961,hadoop vs spark,Opera,Linux,email
user_3219,data science jobs,Chrome,MacOS,organic
user_1073,news today,Firefox,Android,social
user_445,how to train a dog,Safari,MacOS,ad
user_3315,how to train a dog,Firefox,MacOS,organic
user_1687,data science jobs,Edge,MacOS,organic
user_842,best pizza near me,Chrome,Android,email
user_3266,python mapreduce tutorial,Firefox,Linux,direct
user_4727,python mapreduce tutorial,Edge,Linux,social
user_2986,python mapreduce tutorial,Firefox,MacOS,direct
user_3634,how to train a dog,Firefox,Windows,organic
user_4765,machine learning course,Firefox,Windows,direct
user_3869,weather tomorrow,Firefox,iOS,social
user_1946,flights to new york,Edge,Windows,organic
user_3408,python mapreduce tutorial,Firefox,Linux,direct
user_2154,best pizza near me,Safari,MacOS,organic
user_1703,hadoop vs spark,Safari,MacOS,social
user_2726,hadoop vs spark,Firefox,MacOS,organic
user_3744,flights to new york,Safari,Android,direct
user_2415,machine learning course,Chrome,MacOS,direct
user_4049,best pizza near me,Opera,Windows,organic
user_3973,weather tomorrow,Safari,iOS,ad
user_3902,best pizza near me,Safari,iOS,social
